@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.86580,0.70305,n
0.52903,0.04431,p
0.24542,0.88670,p
0.65298,0.11707,p
0.63561,0.05860,p
0.15187,0.51975,p
0.50288,0.67345,p
0.85390,0.64716,n
0.33297,0.56444,p
0.34494,0.34456,p
0.41164,0.63661,p
0.24957,0.84494,p
0.88379,0.98668,p
0.22481,0.08431,p
0.80623,0.54007,n
0.71850,0.63211,n
0.66109,0.46010,n
0.77596,0.76596,n
0.54532,0.88680,p
0.04876,0.88856,p
0.65890,0.91940,p
0.77230,0.11942,p
0.69979,0.38876,n
0.07727,0.00112,p
0.84452,0.32619,n
0.45937,0.12709,p
0.60771,0.04067,p
0.75408,0.93600,n
0.92248,0.29999,n
0.03310,0.02043,p
0.76302,0.22716,n
0.17271,0.49764,p
0.73479,0.48828,n
0.79323,0.65883,n
0.87320,0.25795,n
0.92496,0.38017,n
0.93392,0.42360,n
0.95953,0.57600,p
0.83756,0.71465,n
0.67218,0.97173,p
0.42729,0.26354,n
0.57989,0.65875,p
0.57820,0.29598,p
0.26064,0.74365,p
0.76893,0.13102,p
0.44200,0.61535,p
0.02329,0.46863,p
0.53913,0.93291,p
0.29963,0.00547,p
0.11386,0.10572,p
0.58926,0.58466,n
0.00673,0.89216,p
0.19108,0.10844,p
0.80048,0.85679,p
0.95467,0.75192,n
0.70904,0.72447,n
0.10390,0.88215,p
0.66039,0.34223,n
0.61867,0.27779,n
0.76607,0.35936,n
0.52301,0.13893,p
0.85987,0.08644,n
0.80226,0.23178,n
0.44197,0.67998,p
0.60989,0.44697,n
0.87537,0.56172,n
0.73261,0.68271,n
0.67700,0.72101,n
0.58274,0.15241,p
0.73254,0.53139,n
0.95350,0.24235,n
0.85533,0.60853,n
0.87004,0.21957,n
0.66377,0.64536,n
0.44725,0.36108,p
0.42806,0.75001,p
0.74348,0.46854,n
0.90148,0.65020,p
0.65607,0.09432,p
0.30399,0.61017,n
0.25544,0.01264,p
0.31514,0.56995,p
0.69865,0.47023,n
0.68514,0.42651,n
0.88580,0.40468,n
0.46866,0.30752,p
0.45809,0.84327,p
0.05674,0.48875,p
0.20563,0.67290,p
0.72047,0.78758,n
0.68909,0.01485,p
0.31790,0.97851,p
0.32265,0.61873,p
0.41733,0.28340,p
0.97594,0.49464,n
0.59250,0.32332,n
0.65864,0.05563,p
0.59286,0.66829,n
0.11389,0.07209,p
0.40124,0.44525,p
0.89162,0.52321,n
0.84006,0.66058,n
0.72537,0.10319,n
0.18022,0.77226,p
0.95289,0.33413,n
0.38518,0.63538,n
0.87138,0.27810,n
0.62097,0.15882,p
0.97734,0.65002,p
0.46247,0.99250,n
0.93861,0.65152,n
0.87935,0.34420,p
0.28673,0.66428,p
0.83853,0.36614,p
0.98243,0.71811,n
0.60445,0.66433,n
0.65335,0.25227,n
0.94875,0.63199,n
0.87041,0.61202,n
0.66165,0.38918,n
0.81201,0.49331,n
0.81766,0.56280,n
0.36461,0.61404,p
0.41174,0.24898,p
0.72688,0.73831,p
0.32560,0.84024,p
0.70591,0.34996,n
0.44308,0.52106,p
0.58148,0.66924,n
0.16079,0.16658,n
0.05173,0.91893,n
0.16622,0.33246,p
0.98309,0.09928,p
0.86666,0.84235,p
0.55624,0.44214,n
0.03181,0.63281,p
0.88109,0.68740,p
0.70350,0.59188,n
0.36778,0.64592,p
0.94290,0.51815,n
0.13213,0.17970,p
0.24281,0.94321,p
0.62168,0.34704,n
0.30739,0.98387,p
0.11388,0.44231,p
0.77194,0.74644,n
0.15568,0.23141,p
0.94540,0.54378,n
0.35260,0.24891,p
0.79226,0.80344,p
0.68986,0.65494,n
0.64511,0.39255,n
0.99530,0.62911,n
0.58240,0.42529,p
0.70959,0.61891,n
0.65362,0.52450,n
0.38084,0.47026,p
0.74804,0.20568,n
0.66784,0.46857,n
0.79958,0.91330,p
0.73537,0.63861,n
0.41087,0.51527,p
0.82470,0.26246,p
0.94993,0.53560,n
0.05715,0.87772,p
0.67483,0.33980,n
0.88839,0.27329,n
0.37756,0.28941,p
0.47226,0.48977,p
0.87428,0.32463,n
0.10093,0.51148,p
0.79819,0.27330,n
0.80804,0.29226,n
0.70774,0.76880,n
0.34432,0.99645,p
0.69421,0.39476,n
0.35495,0.67138,p
0.63813,0.43576,n
0.73185,0.29793,n
0.68209,0.66409,n
0.06660,0.24378,p
0.63565,0.53304,p
0.21548,0.02106,p
0.52215,0.44321,n
0.57369,0.47172,n
0.85297,0.39429,n
0.03045,0.76479,n
0.89658,0.93942,p
0.83529,0.34252,n
0.96166,0.32451,n
0.67364,0.56495,p
0.67573,0.46539,n
0.92880,0.65842,n
0.53663,0.85731,p
0.51641,0.33536,p
0.49156,0.02956,p
0.36534,0.65383,n
0.29290,0.40329,p
0.89127,0.53576,n
0.52061,0.90142,p
0.95247,0.28649,n
0.75378,0.08140,p
0.77384,0.17669,p
0.97275,0.42352,n
0.75896,0.50808,n
0.23544,0.68964,n
0.27518,0.20174,n
0.97926,0.45058,n
0.40788,0.35127,p
0.85069,0.69216,n
0.57297,0.22326,n
0.80148,0.85496,p
0.44146,0.64910,p
0.82506,0.62761,n
0.83805,0.27456,n
0.61880,0.02484,p
0.79001,0.61169,n
0.82450,0.90155,p
0.51821,0.48954,n
0.91214,0.62279,n
0.86889,0.54917,n
0.86302,0.26852,n
0.09677,0.99021,p
0.60792,0.64986,n
0.78690,0.46800,n
0.14684,0.88816,p
0.11106,0.49308,p
0.75655,0.72982,n
0.08249,0.65315,p
0.98356,0.72686,n
0.96138,0.58646,n
0.55076,0.12129,p
0.92503,0.17642,p
0.27315,0.87824,p
0.93868,0.32181,n
0.83938,0.58818,n
0.63154,0.95750,p
0.58214,0.03825,p
0.99247,0.56135,n
0.18985,0.53286,n
0.77701,0.72822,n
0.76503,0.47490,n
0.82048,0.97157,p
0.12991,0.08028,p
0.24113,0.31495,p
0.22627,0.54798,p
0.51147,0.39130,p
0.90456,0.75843,n
0.85567,0.36704,n
0.66056,0.43621,n
0.73238,0.35538,n
0.54857,0.64503,n
0.00324,0.04272,p
0.86995,0.51805,n
0.68236,0.27907,n
0.92444,0.48195,n
0.49086,0.64549,p
0.86851,0.16557,n
0.87673,0.56994,n
0.29412,0.96557,p
0.13358,0.40557,p
0.76077,0.29735,n
0.45146,0.83714,p
0.92291,0.72516,p
0.52238,0.45925,n
0.53223,0.19172,p
0.94746,0.35759,p
0.02645,0.58807,p
0.78120,0.60891,n
0.76931,0.59334,n
0.83061,0.50532,n
0.87507,0.77022,n
0.49562,0.97730,p
0.49453,0.50059,n
0.77959,0.25413,n
0.55443,0.40306,n
0.62775,0.51257,n
0.62937,0.66499,n
0.90561,0.29555,n
0.59750,0.92270,p
0.26942,0.33520,p
0.76768,0.87931,p
0.13919,0.91305,p
0.95244,0.68786,n
0.85862,0.28993,n
0.32827,0.51071,p
0.06997,0.18376,p
0.90707,0.25779,n
0.86680,0.23063,n
0.23338,0.75826,p
0.84575,0.44449,n
0.82171,0.77324,n
0.67620,0.69224,n
0.61208,0.53871,n
0.94487,0.32904,n
0.64364,0.61663,n
0.98824,0.66057,n
0.16351,0.03177,p
0.74373,0.96541,p
0.56129,0.11781,p
0.11537,0.65742,p
0.76647,0.29396,n
0.44822,0.70242,p
0.25813,0.55169,p
0.89613,0.33192,n
0.11184,0.16327,p
0.70860,0.75398,n
0.65817,0.45428,n
0.84294,0.52686,n
0.78043,0.44745,n
0.60436,0.69526,n
0.42972,0.87108,p
0.48622,0.81297,p
0.93482,0.31470,n
0.68327,0.30114,n
0.70733,0.22687,n
0.50779,0.00407,p
0.01185,0.10406,p
0.87042,0.37131,n
0.80522,0.24958,n
0.83610,0.55764,n
0.55373,0.19640,p
0.48843,0.45626,p
0.97738,0.35502,n
0.78999,0.24865,n
0.44946,0.05308,p
0.88851,0.41964,n
0.45530,0.76969,p
0.74939,0.02658,p
0.01018,0.06213,p
0.70078,0.43030,n
0.33206,0.57318,n
0.86939,0.24398,n
0.78663,0.77793,n
0.89984,0.90872,n
0.49345,0.83695,p
0.86239,0.84700,p
0.78406,0.29678,n
0.33901,0.29382,p
0.56008,0.98269,p
0.93558,0.36916,n
0.89832,0.22959,n
0.35404,0.55857,p
0.35000,0.71524,p
0.87576,0.34570,p
0.23859,0.58797,p
0.38352,0.78517,p
0.71791,0.55030,n
0.07630,0.55501,p
0.64030,0.44719,n
0.30266,0.66508,p
0.30758,0.73715,n
0.57985,0.40640,n
0.02095,0.59438,p
0.84664,0.75367,n
0.90114,0.04531,p
0.92112,0.45780,n
0.47772,0.02290,p
0.81628,0.62807,p
0.54176,0.58674,n
0.70324,0.33478,p
0.61489,0.95800,p
0.07181,0.55042,p
0.23348,0.53483,p
0.57906,0.56560,n
0.74861,0.05262,p
0.45409,0.36029,n
0.07039,0.67732,n
0.54288,0.59776,n
0.66187,0.71974,n
0.92784,0.48336,n
0.58364,0.79143,p
0.77785,0.35190,n
0.11453,0.38221,p
0.46985,0.25618,p
0.25274,0.62070,n
0.70210,0.96591,p
0.39061,0.21567,p
0.73626,0.58513,n
0.15707,0.68437,p
0.27789,0.27786,p
0.64718,0.91554,p
0.57598,0.15228,n
0.75277,0.54590,n
0.81690,0.59654,n
0.06336,0.16471,p
0.87288,0.61829,n
0.65601,0.80644,p
0.56689,0.67783,n
0.81926,0.84372,p
0.86443,0.26216,n
0.41481,0.33319,p
0.85750,0.60851,n
0.55174,0.36630,n
0.99373,0.63126,n
0.31245,0.53043,p
0.49737,0.47557,p
0.46397,0.98239,p
0.37857,0.28782,p
0.28837,0.58307,p
0.92192,0.59578,n
0.54916,0.29980,n
0.65605,0.37642,n
0.76967,0.66956,n
0.54076,0.37036,n
0.45649,0.12002,p
0.89640,0.36762,n
0.67679,0.40012,n
0.84165,0.26001,n
0.26342,0.72443,p
0.52164,0.52808,n
0.79504,0.06294,p
0.29988,0.58689,p
0.94308,0.56822,n
0.01587,0.78092,p
0.18789,0.14230,p
0.11978,0.39304,p
0.71499,0.58732,n
0.22916,0.87127,p
0.51083,0.14180,p
0.70345,0.69737,n
0.09665,0.47564,p
0.25552,0.29621,p
0.93759,0.32798,n
0.61672,0.73145,n
0.31685,0.74079,n
0.93783,0.30699,n
0.90705,0.50544,n
0.57827,0.49889,n
0.16989,0.30169,p
0.52706,0.48979,n
0.45791,0.98629,p
0.61314,0.94920,p
0.61014,0.34926,n
0.86595,0.48866,n
0.90983,0.47663,n
0.42697,0.27788,n
0.15522,0.26434,p
0.67615,0.55102,p
0.26491,0.92843,p
0.47041,0.54863,p
0.99251,0.60716,n
0.59393,0.19695,p
0.99340,0.15835,p
0.29374,0.84829,p
0.66197,0.34380,n
0.82854,0.59198,n
0.97647,0.64087,n
0.74830,0.71664,p
0.69578,0.83834,p
0.70832,0.45992,n
0.82509,0.35819,n
0.32571,0.49041,p
0.88761,0.45036,p
0.93168,0.41189,n
0.48103,0.56034,p
0.99216,0.64617,n
0.58506,0.72625,p
0.16409,0.43213,p
0.04785,0.58321,p
0.73118,0.35481,n
0.96673,0.59222,n
0.55112,0.55651,n
0.60864,0.42401,n
0.72275,0.23293,n
0.87553,0.00654,p
0.04615,0.64016,p
0.62173,0.30115,n
0.32438,0.23988,p
0.49243,0.00983,p
0.74691,0.70398,n
0.96782,0.25671,p
0.23932,0.00752,p
0.13316,0.34658,p
0.76261,0.59855,n
0.60516,0.58896,n
0.78428,0.68730,n
0.88536,0.03113,p
0.13725,0.28522,p
0.42379,0.96042,p
0.95460,0.44685,n
0.09251,0.95397,n
0.96752,0.39199,n
0.98013,0.50026,n
0.21365,0.79627,p
0.76054,0.13965,p
0.92893,0.54653,n
0.05142,0.13339,p
0.11657,0.65314,p
0.03657,0.26745,p
0.74235,0.65849,n
0.29281,0.32962,n
0.01072,0.97758,p
0.98882,0.74660,p
0.87452,0.56358,n
0.65783,0.35998,n
0.97985,0.63938,n
0.24346,0.81294,n
0.14275,0.66905,p
0.05847,0.18876,p
0.97955,0.83675,p
0.79714,0.54629,n
0.04894,0.36877,p
0.38013,0.86787,p
0.44135,0.18264,p
0.64036,0.54638,n
0.96769,0.56062,n
0.15212,0.14815,p
0.09285,0.76503,p
0.61804,0.58275,n
0.45371,0.04836,p
0.16108,0.62213,n
0.84776,0.70662,n
0.69792,0.68200,n
0.92601,0.81998,p
0.66352,0.71131,n
0.82883,0.47537,n
0.00571,0.48674,p
0.39194,0.18332,p
0.89068,0.13898,p
0.52484,0.80473,p
0.05405,0.73220,p
0.91000,0.14831,p
0.82584,0.47996,n
0.93790,0.57106,n
0.45050,0.51432,p
0.05206,0.31372,p
0.54319,0.34812,n
0.22931,0.81349,p
0.19128,0.02162,p
0.94571,0.34720,n
0.04440,0.90909,p
0.47499,0.42253,p
0.66602,0.35443,n
0.62552,0.93096,p
0.69540,0.29114,n
0.70420,0.19100,p
0.07600,0.10352,p
0.41516,0.52681,p
0.94606,0.19845,p
0.96841,0.64252,n
0.86580,0.60249,n
0.07423,0.80294,p
0.49353,0.93940,n
0.53359,0.58709,n
0.99435,0.28420,n
0.54732,0.48574,n
0.72309,0.33106,n
0.74627,0.14365,p
0.88931,0.48000,n
0.21451,0.99304,p
0.94384,0.32599,n
0.61029,0.96577,p
0.97188,0.47497,n
0.72228,0.49445,n
0.86165,0.68024,n
0.90088,0.88348,p
0.18245,0.10153,n
0.27858,0.92396,p
0.95447,0.83959,p
0.87767,0.60644,n
0.55137,0.53419,n
0.79623,0.43762,n
0.08242,0.84631,p
0.76547,0.85290,p
0.86967,0.36469,n
0.06526,0.74243,p
0.18157,0.01791,p
0.19005,0.69733,p
0.07131,0.41666,p
0.00567,0.52451,p
0.96789,0.25523,n
0.00396,0.24491,p
0.98672,0.21067,p
0.54642,0.06584,p
0.99562,0.54935,n
0.35315,0.73405,p
0.88100,0.05183,p
0.84880,0.03248,n
0.00194,0.03270,p
0.18403,0.29226,p
0.50767,0.33861,n
0.82864,0.43323,p
0.22688,0.90678,p
0.25542,0.49472,p
0.91962,0.41902,n
0.98330,0.65089,p
0.29568,0.15428,p
0.59991,0.54228,n
0.73015,0.46678,n
0.73331,0.63507,p
0.76860,0.98963,p
0.75505,0.24432,n
0.93082,0.78211,p
0.62985,0.68118,n
0.56556,0.80841,p
0.75739,0.43974,p
0.98885,0.48148,n
0.20425,0.45037,p
0.69538,0.48950,n
0.72317,0.67904,n
0.52759,0.48933,n
0.07683,0.22553,p
0.52388,0.09179,p
0.55144,0.44657,n
0.02127,0.14760,p
0.62072,0.73983,n
0.80156,0.62711,p
0.17011,0.90258,p
0.06070,0.73641,p
0.86409,0.56601,n
0.01645,0.20896,p
0.60254,0.37327,p
0.76134,0.24738,n
0.73110,0.54896,n
0.52395,0.59111,n
0.65901,0.49896,n
0.57630,0.52038,n
0.81105,0.30505,p
0.72232,0.34253,n
0.61253,0.13476,p
0.68520,0.83668,p
0.50744,0.41905,p
0.92034,0.75656,p
0.46946,0.12074,p
0.14225,0.32645,p
0.75900,0.18944,p
0.23946,0.61641,p
0.25110,0.01179,p
0.69794,0.77293,n
0.71396,0.72295,p
0.24841,0.96428,p
0.75661,0.42152,n
0.02948,0.23368,p
0.35542,0.85887,p
0.86324,0.85026,p
0.68932,0.51169,n
0.83201,0.61703,n
0.80027,0.77665,n
0.24844,0.61444,p
0.43548,0.30373,p
0.64517,0.33768,n
0.67287,0.90826,p
0.30493,0.86011,p
0.33575,0.84241,p
0.82994,0.90189,n
0.78103,0.76343,n
0.94766,0.68116,p
0.54136,0.96214,p
0.36472,0.51650,p
0.78124,0.71330,n
0.45167,0.65432,p
0.88277,0.41671,n
0.73944,0.77877,p
0.88443,0.63326,n
0.27026,0.47914,p
0.95925,0.25586,n
0.61709,0.43238,n
0.99144,0.72441,n
0.45486,0.20168,p
0.75925,0.90262,p
0.89642,0.97440,p
0.55257,0.04896,p
0.18890,0.03956,p
0.18688,0.06273,p
0.65287,0.71502,n
0.16923,0.18614,p
0.56597,0.30306,p
0.05417,0.89631,n
0.26586,0.48527,p
0.18439,0.53327,p
0.66501,0.76139,n
0.80421,0.49179,n
0.00481,0.68482,p
0.94839,0.45990,n
0.86953,0.71285,n
0.16327,0.20565,n
0.40144,0.42157,p
0.90643,0.75807,n
0.59336,0.34070,n
0.89083,0.72930,n
0.91224,0.19949,p
0.83126,0.64908,n
0.29614,0.90869,p
0.68490,0.53270,n
0.74073,0.09061,p
0.35083,0.23268,p
0.01071,0.33861,n
0.73808,0.44505,p
0.61680,0.54448,n
0.70379,0.57105,n
0.65763,0.57352,n
0.68385,0.38133,n
0.75833,0.32695,n
0.80387,0.65914,n
0.02492,0.82432,p
0.37959,0.84484,p
0.86690,0.28630,n
0.70959,0.48361,p
0.70199,0.45115,n
0.60700,0.44542,n
0.77733,0.37329,n
0.68355,0.65974,n
0.19936,0.65745,p
0.55184,0.60025,n
0.50320,0.13901,p
0.61602,0.35510,p
0.74451,0.41357,n
0.61416,0.60647,n
0.11468,0.89714,p
0.77603,0.90367,p
0.60944,0.09459,p
0.86303,0.20776,n
0.89011,0.39484,n
0.96928,0.81420,p
0.69329,0.03532,p
0.31296,0.98549,n
0.70614,0.70544,n
0.76921,0.45639,n
0.79027,0.46674,n
0.72556,0.00211,p
0.76949,0.30050,n
0.29442,0.87164,p
0.19327,0.58338,p
0.91909,0.35945,p
0.53347,0.54269,n
0.70080,0.46615,n
0.68776,0.59681,n
0.80313,0.63923,n
0.87540,0.49583,n
0.11646,0.43872,p
0.57962,0.34914,n
0.94460,0.56337,n
0.14055,0.24833,p
0.52475,0.15057,p
0.53934,0.37106,n
0.76984,0.29707,n
0.85995,0.79546,p
0.86630,0.73345,p
0.33079,0.49982,p
0.66367,0.46290,n
0.85445,0.75711,p
0.86453,0.70147,n
0.77048,0.23466,n
0.91749,0.59019,n
0.90254,0.82344,n
0.28765,0.82208,p
0.25963,0.30163,p
0.12681,0.69086,n
0.56334,0.55224,p
0.79217,0.66511,n
0.87877,0.07183,p
0.62052,0.04339,p
0.16046,0.85450,p
0.77422,0.37983,n
0.29255,0.65434,n
0.79789,0.32100,n
0.97862,0.51766,n
0.22475,0.88279,p
0.17232,0.15715,p
0.97394,0.74630,p
0.85642,0.65748,n
0.17399,0.61057,p
0.88174,0.08997,n
0.58345,0.50639,n
0.21343,0.24155,p
0.57253,0.48250,n
0.93562,0.84789,p
0.95679,0.47712,n
0.22421,0.72582,p
0.89155,0.29263,p
0.66522,0.70929,n
0.24020,0.59045,p
0.82250,0.30634,n
0.82426,0.57698,n
0.77581,0.49374,n
0.32023,0.31760,p
0.02224,0.30245,p
0.78588,0.71069,n
0.29473,0.41835,p
0.23268,0.83327,p
0.63068,0.69709,n
0.35763,0.21280,p
0.48776,0.87236,p
0.08221,0.71107,p
0.01342,0.52307,p
0.83558,0.87090,p
0.93652,0.72296,n
0.13154,0.81638,p
0.67067,0.25108,p
0.85795,0.74661,n
0.98137,0.33996,p
0.82248,0.36913,n
0.40479,0.53535,n
0.83938,0.13068,p
0.69213,0.39207,n
0.30106,0.38010,p
0.25585,0.61370,p
0.18177,0.36327,p
0.67891,0.43614,n
0.94632,0.89213,p
0.99152,0.62978,n
0.88213,0.50354,n
0.69787,0.40806,n
0.98099,0.54526,n
0.78322,0.69393,p
0.62793,0.30755,n
0.23247,0.74570,p
0.53539,0.37602,p
0.95410,0.32698,p
0.90797,0.01669,p
0.56685,0.61927,p
0.80398,0.26827,n
0.28436,0.18639,p
0.83836,0.49599,n
0.10770,0.55813,p
0.99574,0.42055,n
0.61782,0.34615,n
0.60092,0.08828,p
0.95759,0.67854,n
0.95043,0.55070,n
0.71484,0.47479,n
0.05086,0.82612,p
0.87149,0.61976,n
0.90115,0.62167,n
0.88461,0.05375,p
0.57280,0.66171,n
0.60956,0.26284,p
0.97766,0.10251,p
0.88561,0.03770,p
0.00644,0.80531,p
0.93251,0.37633,n
0.27178,0.24954,p
0.01477,0.96997,p
0.69807,0.39210,n
0.45197,0.92432,p
0.42084,0.77975,p
0.38348,0.72838,p
0.14295,0.38738,p
0.08768,0.55222,n
0.64778,0.96054,p
0.74340,0.63355,n
0.81831,0.58508,n
0.03243,0.73819,p
0.79535,0.79224,n
0.45846,0.75622,p
0.81045,0.66848,n
0.83335,0.56385,n
0.58553,0.97870,p
0.44825,0.41386,p
0.22205,0.32991,p
0.87743,0.50721,n
0.85251,0.92886,p
0.02744,0.27221,p
0.48526,0.59208,n
0.67187,0.32995,n
0.97820,0.59936,n
0.35163,0.75458,p
0.19835,0.36482,p
0.04899,0.13981,p
0.88731,0.66369,n
0.61641,0.52998,n
0.73659,0.74887,p
0.43777,0.62756,p
0.64809,0.58307,n
0.97584,0.47069,n
0.95235,0.25955,n
0.18536,0.00292,p
0.65474,0.27117,n
0.01799,0.89549,p
0.77156,0.73226,p
0.53691,0.92793,p
0.64961,0.35427,n
0.54092,0.62737,n
0.69273,0.53813,n
0.76481,0.61063,n
0.87395,0.63827,n
0.70473,0.24221,p
0.55473,0.37308,p
0.77003,0.22541,n
0.75406,0.28720,n
0.70570,0.63449,n
0.16406,0.99556,p
0.99089,0.37780,n
0.77975,0.50916,n
0.94063,0.13909,n
0.33312,0.02556,n
0.54328,0.39780,p
0.27086,0.64116,p
0.08642,0.72282,p
0.84613,0.20566,n
0.75074,0.22999,p
0.72794,0.49253,n
0.54953,0.57674,n
0.60829,0.35715,n
0.64502,0.75624,n
0.95803,0.64077,n
0.53348,0.00231,p
0.91706,0.64953,n
0.86097,0.39863,n
0.65190,0.88934,p
0.79007,0.40992,n
0.10038,0.45115,p
0.91570,0.34475,n
0.79605,0.39520,n
0.86535,0.34814,n
0.49862,0.07043,p
0.95788,0.27989,n
0.38054,0.73689,p
0.21253,0.45914,p
0.84833,0.77886,n
0.91270,0.26229,n
0.09752,0.82571,p
0.52326,0.88754,p
0.72352,0.65888,p
0.26097,0.75407,n
0.58714,0.58771,n
0.56078,0.86847,p
0.53244,0.37227,n
0.12288,0.91648,p
0.71582,0.08320,n
0.80680,0.44414,n
0.15529,0.87515,p
0.55558,0.65597,n
0.22321,0.11667,p
0.75618,0.44213,n
0.89589,0.45575,n
0.54611,0.47715,n
0.73450,0.67580,n
0.61005,0.53643,n
0.67957,0.70952,n
0.24613,0.38201,p
0.89610,0.70572,p
0.75179,0.92975,p
0.69567,0.30025,n
0.34633,0.30029,p
0.75403,0.68309,n
0.05851,0.34081,p
0.62788,0.30120,n
0.96785,0.30136,n
0.88414,0.51307,n
0.00568,0.59370,p
0.20794,0.06396,p
0.46256,0.15384,p
0.87616,0.94777,p
0.83522,0.37953,n
0.46502,0.67004,p
0.12947,0.60190,p
0.53080,0.80197,p
0.76754,0.60800,n
0.71077,0.70870,n
0.39448,0.61833,p
0.97974,0.12437,p
0.50505,0.99419,p
0.40066,0.71362,p
0.04139,0.39312,p
0.87342,0.50867,n
0.00528,0.26310,n
0.90795,0.93868,p
0.81582,0.74757,n
0.45229,0.67121,p
0.70634,0.43538,n
0.32011,0.35049,p
0.25628,0.78430,p
0.86055,0.23850,n
0.69440,0.40746,n
0.93428,0.36861,n
0.68784,0.27388,n
0.72512,0.30860,n
0.09115,0.41490,p
0.55719,0.47819,n
0.58630,0.33019,n
0.08251,0.87453,p
0.53082,0.24419,p
0.80060,0.24867,n
0.18213,0.41290,p
0.81673,0.40545,n
0.57919,0.18904,n
0.50906,0.13747,p
0.69722,0.28199,p
0.62936,0.31434,n
0.54327,0.48652,n
0.40665,0.77503,p
0.93754,0.25324,n
0.38282,0.73192,p
0.86382,0.07545,p
0.89687,0.57332,n
0.95685,0.57941,n
0.69664,0.64763,p
0.70251,0.65763,n
0.94874,0.29574,n
0.67662,0.94900,p
0.65990,0.60450,n
0.78488,0.85603,p
0.93653,0.65911,n
0.49026,0.47691,p
0.44126,0.93141,p
0.88305,0.63496,n
0.53079,0.19376,p
0.81617,0.58846,n
0.36280,0.69391,p
0.45654,0.12960,p
0.89479,0.63047,n
0.88290,0.54772,n
0.10948,0.20227,p
0.93995,0.55176,n
0.94044,0.70505,p
0.46653,0.45386,p
0.96339,0.43230,n
0.39482,0.80594,p
0.23389,0.41045,n
0.34665,0.06659,p
0.54982,0.43437,n
0.14143,0.44479,p
0.98679,0.89614,p
0.64786,0.52794,n
0.38393,0.93374,p
0.68601,0.61323,n
0.03541,0.48631,p
0.61201,0.30293,n
0.73782,0.44259,n
0.61494,0.41959,n
0.34313,0.49887,p
0.24757,0.12859,p
0.67461,0.58200,n
0.05844,0.75789,p
0.64990,0.61680,n
0.72021,0.48327,p
0.53853,0.60379,n
0.38300,0.96595,p
0.55950,0.83019,n
0.27908,0.22022,p
0.30098,0.92456,n
0.05504,0.42240,p
0.59395,0.29889,n
0.14521,0.29334,n
0.99918,0.20215,p
0.42227,0.35552,p
0.18912,0.79841,p
0.83918,0.24138,p
0.74941,0.09497,p
0.01139,0.89463,p
0.59651,0.60861,n
0.42768,0.20494,p
0.93695,0.97992,p
0.50442,0.24780,p
0.95462,0.83848,p
0.72098,0.52056,n
0.24425,0.38623,p
0.47325,0.76967,p
0.85221,0.30170,n
0.85239,0.43322,n
0.66857,0.59089,n
0.46474,0.60757,p
0.37220,0.59925,p
0.86400,0.67029,n
0.34129,0.58500,p
0.68680,0.04432,p
0.04785,0.98952,p
0.87521,0.07519,n
0.43739,0.32662,p
0.72477,0.65769,n
0.50761,0.05735,p
0.85957,0.54106,n
0.89961,0.78621,p
0.02037,0.25877,p
0.82991,0.91271,p
0.19083,0.98936,p
0.27862,0.30956,p
0.92420,0.91672,p
0.60143,0.60444,n
0.54189,0.06404,p
0.77332,0.48111,n
0.64518,0.12870,p
0.35330,0.30841,p
0.50131,0.47695,n
0.62673,0.03571,p
0.80747,0.56107,n
0.06464,0.01683,p
0.03536,0.12946,p
0.13348,0.81180,p
0.89276,0.72802,p
0.00301,0.59335,p
0.09960,0.28184,p
0.78282,0.83524,p
0.70812,0.83992,p
0.55983,0.02217,p
0.69600,0.96847,n
0.16413,0.75541,p
0.04860,0.71969,p
0.65571,0.32074,n
0.77446,0.03365,p
0.73932,0.62527,n
0.73255,0.89911,p
0.91219,0.45407,p
0.77130,0.31178,n
0.91711,0.75306,n
0.15846,0.58613,p
0.27231,0.43054,p
0.37549,0.57414,p
0.89545,0.63472,n
0.69268,0.35613,n
0.95646,0.60126,n
0.54927,0.77758,p
0.72763,0.40824,n
0.60238,0.44009,n
0.86589,0.42392,n
0.90299,0.29756,n
0.84304,0.75640,n
0.41308,0.95018,p
0.69325,0.55452,p
0.70004,0.63385,n
0.59641,0.42049,n
0.09541,0.01351,p
0.05385,0.50476,p
0.85094,0.53611,n
0.54508,0.44704,n
0.56482,0.38027,n
0.65767,0.72427,n
0.25202,0.75812,p
0.59824,0.42734,n
0.84230,0.22179,n
0.97011,0.60496,p
0.61477,0.59402,n
0.58570,0.54846,p
0.48038,0.65917,p
0.93803,0.72391,p
0.30975,0.48006,p
0.88369,0.66964,n
0.16650,0.00325,p
0.34592,0.91804,p
0.95283,0.50335,n
0.85020,0.41649,n
0.69216,0.57666,n
0.53053,0.64594,p
0.84642,0.01444,n
0.81823,0.00766,p
0.95685,0.71378,n
0.55885,0.19825,n
0.25539,0.51849,p
0.38266,0.48384,p
0.27644,0.03284,p
0.87276,0.28066,n
0.17627,0.27391,p
0.92203,0.01373,p
0.42155,0.21647,p
0.60226,0.01627,p
0.84782,0.18291,p
0.04091,0.19635,p
0.32458,0.71660,p
0.28506,0.93836,p
0.34094,0.78612,p
0.68128,0.51124,n
0.44444,0.88719,p
0.01321,0.21648,p
0.98456,0.76813,p
0.59375,0.94542,p
0.70136,0.29689,n
0.15774,0.47841,p
0.86084,0.46965,n
0.30754,0.35445,p
0.54416,0.44041,n
0.53399,0.54533,n
