at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,label
0.14286,0.14286,0.66667,0.8,0.5,1,1,0.9,0.66667,0,1,0,1,0.095238,0.80435,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48097,1
1,0.28571,0.66667,0.6,0.6,1,1,0.8,0.16667,0.5,1,0,1,0.047619,0.40217,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48097,1
1,0.28571,0.66667,0.3,0.4,1,1,0.6,0.83333,0.5,1,0,1,0.095238,0.6087,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48097,1
0.57143,0.14286,0.33333,0.6,0.7,0,1,0.7,0.83333,0.5,0,0,0.6,0.14286,0.75,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48099,0
0.57143,0.28571,0,0.3,0.6,1,0,0.7,1,0.25,1,0,1,0,0.82609,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48103,0
0.57143,0.42857,0.33333,0.5,1,0,0,0.9,1,0.25,1,0,1,0,0.84783,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48103,0
0.42857,0.42857,0.33333,0.5,0.5,1,1,0.3,1,0.25,0,0,0.4,0.095238,0.84783,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48105,0
0.28571,0,1,0.7,0.7,1,1,0.7,0.83333,0.25,0.5,0,1,0.047619,0.83696,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.42857,0.14286,0.66667,0.7,0.7,1,0,1,0.5,0,0.33333,0,1,0.14286,0.73913,0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.85714,0.14286,0.66667,0.8,0.9,1,1,0.9,0.83333,0.25,1,0,0.2,0.047619,0.81522,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48105,1
0.28571,0.14286,1,0.6,0.7,0,1,0.8,1,0.5,1,0,0.2,0.14286,0.67391,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48108,1
0.42857,0.14286,0.66667,0.3,0.5,1,1,0.7,0.5,0.25,0.83333,0,0.8,0.047619,0.43478,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48132,1
0.57143,0.28571,0.33333,0.4,0.4,1,1,0.7,0.83333,0.25,0.83333,0,1,0.047619,0.45652,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48132,0
0.57143,0.42857,0.33333,0.4,0.8,1,1,0.8,0.83333,0.25,1,0,1,0.047619,0.5,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48134,0
0.71429,0.14286,0,0.4,0.6,1,0,0.8,0.66667,0.25,1,0,1,0.047619,0.43478,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48134,0
1,0.28571,1,0,0.5,1,1,0.7,0.5,0.5,1,0,1,0.047619,0.43478,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48136,1
0.42857,0.14286,0,0.7,0.4,1,1,0.9,1,0.25,1,0,1,0,0.33696,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48136,0
0.85714,0.28571,1,0.4,0.7,1,1,0.7,0.66667,0,1,0,1,0.047619,0.8587,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48137,1
0.57143,0.28571,0.33333,0.2,0,0,1,0.8,0.83333,0.75,0.33333,0,1,0.047619,0.52174,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48141,0
0.57143,0.28571,0.66667,0.7,0.7,1,1,0.9,0.5,0.5,1,0,1,0,0.22826,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48143,1
1,0.28571,0.33333,0.6,0.8,0,1,0,0.33333,1,0.83333,0,0.6,0.095238,0.70652,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48145,0
0.85714,0.14286,1,0.8,0.8,1,1,0.9,0.66667,0.5,0,0,0.8,0.095238,0.57609,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48145,1
0.57143,0.28571,0.66667,0.7,0.5,1,1,0.9,1,0.25,0.33333,0,0.8,0.14286,0.59783,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48147,1
0.42857,0,0.66667,0.7,0.7,1,1,1,0.66667,0.25,0.33333,0,0.6,0.14286,0.80435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48147,1
0.28571,0,0.66667,0.1,0.3,1,1,0.8,0.66667,0.25,1,0,1,0.047619,0.81522,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48151,1
0.57143,0.14286,0.33333,0.6,0.5,1,1,0.8,0.83333,0,1,0,1,0.047619,0.83696,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48153,0
0.42857,0.14286,1,0.5,0.6,1,1,0.7,0.83333,0.25,0,0,0.8,0.19048,0.71739,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,1
0.71429,0.28571,0.33333,0.7,0.7,0,1,0.8,0.5,0.25,0.83333,0,1,0.14286,0.32609,0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.57143,0.14286,0.33333,0.7,0.8,1,1,0.8,0.66667,0.25,1,0,1,0.19048,0.57609,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.57143,0.28571,0.33333,0.5,0.5,1,1,0.9,0.5,0.25,0.83333,0,1,0.095238,0.57609,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4818,0
0.42857,0.28571,0,0.1,0.2,1,1,0.8,0.5,0.25,0.33333,0,1,0.047619,0.30435,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48182,0
1,0.28571,0.66667,0.7,0.7,1,1,0.8,0.66667,0.5,0.83333,0,0.8,0.047619,0.36957,0.010204,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819,1
0.14286,0.14286,0.66667,0,0.5,1,1,0.5,0.5,0.25,1,0,1,0,0.58696,0.66327,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48191,1
0.42857,0.14286,0.66667,0.3,0.5,0,1,0.7,0.5,0.25,0.16667,0,1,0.14286,0.69565,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48191,1
0.28571,0,0.33333,0.2,0.4,1,1,0.6,1,0.25,0.33333,0,1,0.095238,0.86957,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0,0.14286,0.33333,0.6,0.7,1,0,0.6,0.66667,0.25,1,0,1,0.095238,0.65217,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0.57143,0.85714,0,0.3,0,0,0,0.8,0.66667,0.25,1,0,1,0.14286,0.69565,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48197,0
0.71429,0.28571,0,0.4,0.5,1,0,0.8,0.83333,0.25,1,0,1,0.14286,0.43478,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48226,0
0.57143,0.28571,0.66667,0.7,0.7,1,1,1,0.83333,0,1,0,1,0.047619,0.42391,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48228,1
0.42857,0,0.66667,0.2,0.4,1,1,0.7,0.5,0,0.16667,0,1,0.14286,0.8913,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48234,1
0.14286,0.14286,0.66667,0.6,0.6,0,1,0.8,0.5,0.25,0.33333,0,1,0.14286,0.67391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48236,1
0.71429,0.14286,0.33333,0.5,0.7,1,1,0.9,0.83333,0.25,0.66667,0,1,0,0.81522,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48236,0
0,0.14286,0,0.6,0.8,1,1,0.7,0.66667,0.25,1,0,1,0,0.83696,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48238,0
0.28571,0.14286,0.33333,0.4,0.3,0,1,0.9,0.66667,0.25,0.83333,0,1,0.095238,0.80435,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48238,0
0.42857,0,0.66667,0.7,0.7,0,1,1,1,0,0.33333,0,1,0.095238,0.72826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4824,1
1,0,0.66667,0.4,0.4,1,1,0.6,0.83333,0.25,0,0,0.6,0,0.77174,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48242,1
0.57143,0.14286,1,0.6,0.4,1,1,0.7,1,0.25,0.33333,0,1,0.14286,0.90217,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48242,1
1,0.28571,0.33333,0.2,0.6,1,0,0.7,0.66667,0.25,0,0,0.8,0.095238,0.3913,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48242,0
0.14286,0.28571,0.66667,0.4,0.4,1,1,1,0.5,0.5,0.83333,0,1,0.14286,0.72826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48245,1
0,0.14286,0.66667,0.8,0.8,1,1,0.9,0.66667,0,1,0,1,0.095238,0.73913,0.020408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48249,1
0.71429,1,0.33333,0.3,0.8,1,1,1,0.83333,0,1,0,0.8,0.095238,0.78261,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48274,0
0.28571,0.14286,0.33333,0.5,0.3,0,1,0.5,0.83333,0.5,0.83333,0,0.8,0.047619,0.6087,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48274,0
0.28571,0.42857,0,0.3,0.3,1,1,0.6,0.83333,0,0,0,1,0.047619,0.79348,0.030612,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48276,0
0.42857,0.28571,0.33333,0.5,0.6,1,1,0.8,0.66667,0.5,0.66667,0,0.8,0.14286,0.69565,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48282,0
0.28571,0.28571,0.66667,0.3,0.2,1,1,0.8,0,0.25,0,0,1,0.047619,0.26087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48282,1
0.85714,0.57143,0.66667,0.7,0.7,1,1,0.8,0.66667,0.5,0.83333,0,1,0,0.27174,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48284,1
0.57143,0.42857,0,0.5,0.6,0,0,0.8,0.83333,0,1,0,1,0.047619,0.57609,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48286,0
0.42857,0,1,0.5,0.4,1,1,0.7,0.5,0.25,0.83333,0,0.6,0.095238,0.66304,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48288,1
1,0,1,0.5,0.5,1,1,1,0.83333,0.25,0.66667,0,1,0.19048,0.72826,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48321,1
0.28571,0.14286,0.33333,0.6,0.3,1,1,0.5,0.66667,0.5,0.16667,0,0.6,0.095238,0.67391,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48367,0
0.71429,0.14286,0.66667,0.7,0.7,1,1,1,0.83333,0.5,0,0,0.8,0.047619,0.53261,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48369,1
0.14286,0.14286,0.33333,0.5,0.3,0,1,0.8,0.83333,0.25,1,0,1,0.095238,0.57609,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48373,0
0.57143,0.14286,0.33333,0.7,0.8,1,0,0.8,0.16667,0.5,0.33333,0,1,0.14286,0.47826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48373,0
0.42857,0,1,0.9,0.9,1,1,0.8,0.66667,0,1,0,0.8,0,0.41304,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48375,1
0.42857,0.14286,0.33333,0.3,0.3,0,1,0.7,0.33333,0.25,0.83333,0,1,0.14286,0.51087,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48375,0
0.71429,0.57143,0.33333,0.8,0.8,1,0,0.7,0.83333,0.25,0,0,1,0.047619,0.3587,0.040816,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48375,0
0.85714,0.42857,0.66667,0.3,0.5,1,1,0.6,0.83333,0,1,0,1,0.047619,0.45652,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48377,1
0.28571,0.57143,0,0.6,0.6,0,0,0.7,0.83333,0.25,0,0,1,0,0.42391,0.66327,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48379,0
1,0,1,0,0,1,1,1,0.83333,0.5,1,0,1,0.047619,0.41304,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48379,1
0.57143,0.28571,0.33333,0.6,0.7,1,1,0.8,0.83333,0.25,0.83333,0,1,0,0.69565,0.66327,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48381,0
0.28571,0.14286,0.66667,0.6,0.8,1,1,0.8,0.5,0.5,0.83333,0,0.4,0.047619,0.78261,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48384,1
1,0.28571,0.33333,0.4,0.8,1,1,0.9,0.66667,0.5,1,0,1,0.095238,0.54348,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48384,0
0.42857,0.14286,0.33333,0.5,0.5,1,0,0.7,0.83333,0,0.83333,0,1,0.14286,0.6087,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48386,0
0.42857,0.28571,0,0.2,0.6,1,1,0.7,0.5,0.25,0.16667,0,0.6,0.19048,0.68478,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48386,0
0.42857,0.28571,0.66667,0.4,0.4,1,1,0.5,0.66667,0.25,1,0,1,0.14286,0.75,0.020408,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48409,1
0.42857,0.14286,1,0.8,0.8,1,1,1,0.5,0.5,0,0,1,0.14286,0.61957,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48411,1
1,0.42857,1,0.5,0.7,1,1,0.8,1,0,1,0,0.8,0.095238,0.58696,0.010204,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48413,1
0.85714,0.14286,0.33333,0.5,0.5,1,1,0.3,0.5,0.25,1,0,1,0.047619,0.47826,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48415,0
0.71429,0.14286,0.66667,0.5,0.5,1,1,0.3,0.33333,0.5,0.83333,0,1,0,0.69565,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48415,1
0.42857,0.28571,0.33333,0.2,0.4,0,1,1,1,0.5,0.83333,0,1,0.095238,0.59783,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48419,0
0.85714,0,0.66667,0.5,0.5,1,0,0.5,0.66667,0.5,0.5,0,1,0.095238,0.5,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48419,1
0.28571,0,0,0.7,0.5,1,1,0.7,0.66667,0.75,0.16667,0,0.8,0,0.61957,0.66327,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48421,0
0.85714,0.71429,0.66667,0.3,0.2,1,1,0.8,0.66667,0.5,0.83333,0,1,0.14286,0.56522,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48423,1
0.28571,0.28571,0,0.9,0.9,1,1,1,0.83333,0,0.83333,0,0.2,0.095238,0.73913,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48425,0
0.57143,0.42857,0.66667,0.7,0.5,1,1,0.9,0,0.25,0,0,0.8,0,0.34783,0.66327,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48427,1
1,0.28571,0.33333,0.3,0.7,1,1,0.7,0.66667,0,1,0,1,0.14286,0.8913,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48429,0
0.71429,0,0.33333,0.4,0.4,1,1,0.6,0.5,0.25,0.83333,0,1,0.095238,0.75,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48429,0
0.42857,0.14286,1,0.8,0.8,1,1,0.9,0.16667,0.25,0.83333,0,0.2,0.047619,0.76087,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48433,1
0.57143,0.14286,0.33333,0.5,0.5,1,1,0.5,0.5,0.25,0.83333,0,1,0.14286,0.8913,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48456,0
1,0.42857,0.33333,0.2,0.4,0,1,0.9,0.5,0.25,0.83333,0,1,0.14286,0.6087,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48458,0
0.85714,0,1,0.5,1,1,1,0.8,0.16667,0.5,1,0,1,0.047619,0.58696,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48458,1
1,0.14286,0.33333,0.5,0.7,0,1,1,1,0.5,0,0,0.8,0.19048,0.55435,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4846,0
0.42857,0.14286,0.66667,0.5,0.7,1,1,1,1,0.5,1,0,1,0.047619,0.52174,0.010204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48462,1
0.85714,0,1,0.9,0.9,1,1,0.9,1,0.5,1,0,1,0.2381,0.84783,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48465,1
0.42857,0.28571,0.66667,0.5,0.8,0,1,0.9,0.5,0,0.83333,0,1,0.19048,0.56522,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48469,1
1,0.14286,0.33333,0.1,0.1,1,1,0.7,0.83333,0.25,1,0,1,0.19048,0.6413,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48475,0
0.42857,0.42857,0,0.6,0.5,1,1,0.7,0.16667,0,1,0,0.8,0.047619,0.48913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48477,0
0.28571,0.14286,0,0.6,0.6,1,0,0.9,1,0,1,0,1,0.14286,0.75,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48479,0
0.28571,0.14286,0.33333,1,0.6,1,1,0.3,0.16667,0.25,0.83333,0,0.8,0.047619,0.42391,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48504,0
0.28571,0.14286,0.66667,0.4,0.6,1,1,0.8,0.5,0.25,0.5,0,1,0.19048,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48504,1
0.85714,0.28571,0.33333,0,0,0,1,1,1,0.25,1,0,1,0.047619,0.47826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48512,0
0.71429,0.28571,0,0.5,0.5,1,1,0.7,0.83333,0.25,1,0,1,0.047619,0.33696,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48516,0
0.85714,0.28571,0.33333,0.7,0.7,1,1,0.9,1,0.5,0,0,1,0,0.32609,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48517,0
0.57143,0.42857,0.33333,0.7,0.7,1,1,0.9,0.5,0.25,0,0,1,0.047619,0.47826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48519,0
0.71429,0.42857,0.33333,0.4,0.6,1,1,0.5,0.33333,0,1,0,1,0.14286,0.66304,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48548,0
0.85714,0.28571,0.33333,0.8,0.8,1,1,0.9,0.83333,0.5,0.83333,0,1,0.095238,0.41304,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4855,0
0.57143,0.14286,0.66667,0.4,0.5,1,1,0.8,0.16667,0,0.5,0,1,0.19048,0.63043,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48558,1
0.57143,0.28571,0.33333,0.7,0.5,1,0,0.5,0.66667,0.5,0,0,1,0.19048,0.48913,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4856,0
0.57143,0.14286,0.33333,0.2,0.7,0,0,0.8,0.83333,0.25,0.66667,0,0.8,0.19048,0.6087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48566,0
0.57143,0.28571,0.33333,0.5,0.6,0,1,0.8,0.16667,0.25,1,0,1,0.095238,0.6413,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48573,0
0.42857,0,0.33333,0.5,0.7,1,1,0.9,0.83333,0.5,1,0,1,0.047619,0.69565,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48597,0
0.85714,0.28571,0.33333,0.5,0.5,0,1,0.8,0.66667,0.25,0.83333,0,1,0.047619,0.59783,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48608,0
0.14286,0.14286,0.33333,0.6,0.7,0,1,0.7,0.5,0.25,1,0,0.8,0.047619,0.57609,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48691,0
0.57143,0,0.66667,0.3,0.3,1,1,0.2,0.83333,0.25,0.83333,0,0.8,0.095238,0.70652,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48701,1
1,0.42857,0,0.5,0.5,1,1,0.8,0.5,0,1,0,0.6,0,0.46739,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48703,0
0.42857,0.14286,0.66667,0.2,0.3,1,1,0.4,0.33333,0.25,0.83333,0,1,0.047619,0.8587,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48705,1
0.71429,0.42857,0.66667,0.5,0.6,1,1,0.8,0.5,0.25,0.83333,0,1,0.095238,0.56522,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48705,1
1,0.42857,0.33333,0.6,0.5,1,1,0.9,1,0.25,0.66667,0,0.8,0.28571,0.47826,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48707,0
0.42857,0.28571,0.33333,0.3,0.2,1,1,0.8,0.5,0.25,1,0,0.4,0.14286,0.79348,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48708,0
0.57143,0.14286,0.33333,0.5,0.4,1,1,0.8,0.66667,0,1,0,1,0,0.61957,0.66327,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48708,0
0.57143,0.14286,1,0.7,0.8,1,1,0.5,1,0.75,1,0,0.8,0,0.59783,0.66327,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4871,1
0.42857,0.14286,0.33333,0.3,0.2,1,1,1,0.83333,0.25,0.83333,0,0.6,0.14286,0.6087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4871,0
1,0.57143,0.66667,0.4,0.4,1,1,0.8,0.83333,0.25,1,0,0.8,0.14286,0.67391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4871,1
1,0.14286,1,0.8,0.6,0,1,0.8,0.16667,0.5,0.5,0,1,0.047619,0.63043,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48745,1
0.85714,0,1,0.5,0.1,1,1,0.9,0.5,0.25,0.33333,0,0.6,0.2381,0.75,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48745,1
1,0.71429,0,0.1,0.6,0,1,0.8,0.5,0.5,1,0,1,0.095238,0.41304,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48747,0
0.57143,0.14286,0.66667,0.3,0.4,1,1,0.3,0.16667,0.5,0.66667,0,1,0.19048,0.6413,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48749,1
0.85714,0.28571,1,1,1,1,1,1,0.5,0,1,0,1,0.047619,0.72826,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48751,1
0.57143,0.14286,0.33333,0.7,0.9,0,1,0.8,1,0.5,0.83333,0,1,0.047619,0.83696,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48751,0
0.57143,0.14286,0.33333,0.3,0.3,1,1,0.7,0.66667,0.5,1,0,1,0.047619,0.57609,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48751,0
0.28571,0.14286,0.66667,0.8,0.7,1,1,1,0.5,0,1,0,1,0.095238,0.78261,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48755,1
0.42857,0.14286,0.66667,0.4,0.5,1,1,0.3,0.66667,0,1,0,1,0.095238,0.73913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48755,1
0.57143,0.42857,0,0.5,0.4,1,1,0.7,0.5,0,0.83333,0,1,0.2381,0.25,0.010204,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.48784,0
0.28571,0.28571,0.66667,0.8,0.8,1,1,1,0.83333,0,1,0,0.4,0.095238,0.76087,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48786,1
0.28571,0.14286,0.66667,0.7,0.7,1,1,0.9,0.83333,0.25,0.83333,0,1,0.047619,0.71739,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48797,1
0.57143,0.57143,0.66667,0.8,0.5,1,1,0.8,0.16667,0.25,1,0,0.4,0.095238,0.71739,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48797,1
0.28571,0.14286,0.33333,0.1,0.6,1,1,0.7,0.5,0.5,0.83333,0,1,0.095238,0.61957,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48799,0
0.28571,0.14286,0,0.5,0.5,1,0,0.8,0.83333,0.25,1,0,1,0.047619,0.78261,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48799,0
0,0.28571,1,0.1,0.1,0,1,0.5,0.66667,0.25,1,0,1,0.095238,0.71739,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48803,1
0.85714,0.28571,0.33333,0.8,0.5,1,1,0.5,0,0.25,0,0,0.8,0.047619,0.67391,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4883,0
0.71429,0,0,0.7,1,1,1,1,0.5,0.75,0,0,0.8,0.095238,0.51087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48836,0
0,0,0.66667,0.5,0.5,1,1,0.8,0,0.25,0.83333,0,1,0.14286,0.73913,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48838,1
1,0.57143,0.33333,0.7,0.7,1,0,0.8,0.16667,0.5,0.83333,0,1,0.047619,0.28261,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4884,0
0.57143,0,0.33333,0.5,0.4,1,1,0.8,0.66667,0.25,0,0,0.6,0.19048,0.61957,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48843,0
0.57143,0.28571,0,0,0.5,1,1,0.6,0.83333,0.25,1,0,1,0.047619,0.63043,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48849,0
0.14286,0.28571,0.66667,0.5,0.7,1,1,0.7,0.83333,0.25,1,0,0.4,0,0.71739,0.66327,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48872,1
0.28571,0,0.66667,0.3,0.3,0,1,0.9,0.83333,0.25,0.16667,0,0.6,0.33333,0.72826,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48874,1
